ms_played,master_metadata_album_artist_name
154374,Ric Hassani
78647,Omah Lay
161830,Joeboy
153876,Tiwa Savage
101262,SPINALL
109750,Nicki Minaj
272373,RAYE
181196,Dave
108390,Icandy
97392,Central Cee
115387,SZA
148840,Don Toliver
139325,Kaliii
174253,FIFTY FIFTY
173210,Nicki Minaj
131013,PinkPantheress
173906,SZA
221520,Metro Boomin
95466,Doechii
150400,Nicki Minaj
80155,The Weeknd
129361,Ice Spice
153946,SZA
33381,Mae Stephens
5860,Oluwacoded
10730,Okal
79760,Dj Twise
63640,DJ Black
14770,DJ Black
85640,Tyler ICU
12680,Uncle Waffles
1300,Bnxn
1070,DJ Neptune
1030,Deep London
940,Nektunez
650,L.A.X
970,Joshua Baraka
710,Victony
65950,Joshua Baraka
182857,Victony
21592,Tekno
1880,Ayra Starr
850,Davido
1160,DJ Big N
17610,Khaid
240000,Davido
139420,Rema
860,Rotimi
780,Davido
630,Pheelz
1070,Omah Lay
14270,Fave
141930,Adekunle Gold
1690,Adekunle Gold
165390,Asake
113660,Burna Boy
169844,Fave
155293,Pheelz
223517,melvitto
174117,Adekunle Gold
125227,L.A.X
1040,Timaya
190677,Fave
16102,Yarden
20760,Kelvyn Boy
33010,Adekunle Gold
216711,YBNL MaFia Family
105688,Ayra Starr
103208,Pheelz
186299,Adekunle Gold
224000,LADIPOE
187609,Burna Boy
364657,Don Mckay
161378,Cat Burns
30926,Ayra Starr
168338,Cat Burns
16931,Libianca
6020,Cat Burns
1550,Cat Burns
158259,Cat Burns
146654,Cat Burns
52085,Cat Burns
1730,Sam Smith
870,Cat Burns
1050,Cat Burns
1540,Cat Burns
182958,Cat Burns
158598,ArrDee
130953,Cat Burns
179891,Cat Burns
28351,Cat Burns
144371,Cat Burns
6758,sped up + slowed
108430,Cat Burns
119314,Mahalia
1460,Cat Burns
1040,Cat Burns
158280,Cat Burns
18180,Cat Burns
1520,Cat Burns
199736,Cat Burns
9333,Cat Burns
3850,Cat Burns
30600,Cat Burns
1680,Cat Burns
114310,Cat Burns
1350,Cat Burns
1340,Cat Burns
1360,Cat Burns
1010,Cat Burns
3490,Cat Burns
194453,Charlie Puth
6856,Fifth Harmony
1030,Charlie Puth
2400,OMI
163940,Charlie Puth
970,OMI
20520,Maroon 5
176790,Lewis Capaldi
222091,Bruno Mars
205788,Charlie Puth
211466,James Arthur
210666,Khalid
168306,Daniel Caesar
29480,Daniel Caesar
2470,Ayra Starr
10050,Oxlade
710,Oxlade
10720,Xanemusic
1030,ELITE Djs
15000,Dj Lub's
80860,Oxlade
147580,Oxlade
201025,Midas the Jagaban
29001,Daniel Caesar
204750,Rema
88464,ISTERIF
148672,JZyNo
48489,SPINALL
770,Libianca
860,Davido
500,Pheelz
550,Burna Boy
1620,Omah Lay
155293,Pheelz
30846,Omah Lay
41660,Simi
159740,Simi
160340,Fireboy DML
179775,Rema
136914,Rotimi
1160,Kelvyn Boy
175215,Omah Lay
19194,Ya Levis
1190,Spyro
1230,Chike
1160,Simi
190677,Fave
171730,Omah Lay
23482,Timaya
810,Gyakie
800,Simi
1100,Gyakie
13800,Simi
870,Tems
780,Magixx
1450,Chike
720,Olakira
890,Simi
770,Runtown
670,Timaya
165460,Kizz Daniel
890,Fireboy DML
235200,Simi
1290,Lojay
1130,Rema
1320,Kes
1590,P-Square
4030,Simi
720,Fave
890,L.A.X
81880,Fave
1080,L.A.X
820,LADIPOE
1560,Shenseea
1160,Simi
175987,Adekunle Gold
10942,Tems
1260,Davido
910,Ruger
590,Simi
141420,Ruger
5420,Ruger
6410,Simi
230020,LADIPOE
4639,Rema
1780,Olamide
237714,Davido
16155,Simi
2050,Crayon
950,Omah Lay
1110,Rema
1020,Ruger
730,Simi
1490,Rotimi
860,Fireboy DML
219481,Rotimi
144298,Fireboy DML
322533,Lucky Dube
61186,Iyanya
42520,Kes
49660,Awilo Longomba
1050,Wande Coal
1270,Awilo Longomba
8170,Simi
109750,Nicki Minaj
272373,RAYE
3966,Davido
97392,Central Cee
3467,Doechii
176590,Dave
1590,Kaliii
138945,Icandy
162285,Davido
114878,Gunna
200235,uLazi
4560,Oxlade
148800,Oxlade
3440,RAYE
1180,Omah Lay
600,Libianca
1090,Oxlade
1040,melvitto
780,Davido
820,Aya Nakamura
730,Victony
162373,Aya Nakamura
8036,Victony
219500,Victony
201025,Midas the Jagaban
204750,Rema
183056,Omah Lay
6757,DELE
148672,JZyNo
182857,Victony
2440,Libianca
620,Rema
1410,SPINALL
1330,Davido
168610,Rema
980,Davido
1310,Aya Nakamura
1150,Summer Walker
2220,Oxlade
57010,Summer Walker
151110,Mariah Carey
4980,Wham!
38330,Jonas Brothers
9760,Michael Bublé
14160,Andy Williams
3530,Bing Crosby
8070,Burl Ives
451460,Mariah Carey
121240,Bobby Helms
59100,Michael Bublé
123750,Brenda Lee
2070,Frank Sinatra
1780,Elvis Presley
1340,Nat King Cole
1370,Frank Sinatra
2990,Andy Williams
90720,Andy Williams
272748,Mariah Carey
1821,Mariah Carey
145020,Sia
45240,Dean Martin
3680,John Williams
160700,Wham!
570,Victony
148800,Oxlade
3980,RAYE
900,Omah Lay
1220,Libianca
770,Oxlade
660,Davido
2290,melvitto
1680,Aya Nakamura
560,Burna Boy
1060,Victony
520,Victor Thompson
830,Rema
630,Oxlade
730,Spyro
600,Burna Boy
660,Babyboy AV
950,Ice Prince
188629,Babyboy AV
3830,Ice Prince
188629,Babyboy AV
940,Lojay
27150,Ice Prince
1950,Oxlade
90870,melvitto
820,Burna Boy
680,Ayra Starr
640,Fave
1030,Oxlade
760,Iyanya
1060,Rotimi
950,Burna Boy
780,Olamide
790,Oxlade
41240,melvitto
1210,Wizkid
1120,Wande Coal
950,Burna Boy
890,Oxlade
830,Ruger
860,Patoranking
1080,Chris Brown
840,Kizz Daniel
810,Burna Boy
1420,Majeeed
1140,Fave
750,Ruger
1150,Lojay
370,Davido
650,Burna Boy
13520,Metro Boomin
320610,Babyboy AV
188629,Babyboy AV
201025,Midas the Jagaban
200514,Rema
1460,Omah Lay
780,Olamide
132970,JZyNo
185454,SPINALL
148000,Victony
131815,Rema
820,Omah Lay
2450,Oxlade
670,Kelvyn Boy
1010,L.A.X
1020,Libianca
530,Gael Stone
560,Babyboy AV
630,Tiwa Savage
910,Adekunle Gold
150970,Tiwa Savage
630,Adekunle Gold
1870,Rema
800,Lojay
171998,Babyboy AV
13657,Yarden
188629,Babyboy AV
2180,Midas the Jagaban
188629,Babyboy AV
201025,Midas the Jagaban
151414,Rema
810,Omah Lay
148672,JZyNo
125977,Olamide
1690,SPINALL
1010,Victony
1000,Rema
1300,Omah Lay
1170,Oxlade
800,Rema
280,Omah Lay
580,Victony
1100,SPINALL
760,Olamide
2590,SPINALL
125590,Victony
960,Omah Lay
1240,Rema
610,Oxlade
910,Kelvyn Boy
870,L.A.X
1070,Babyboy AV
1000,Tiwa Savage
760,Libianca
690,Bnxn
1150,Adekunle Gold
870,Rema
970,Babyboy AV
1420,Yarden
900,Fave
740,Lojay
880,1da Banton
1380,Victony
73280,1da Banton
640,Victony
1210,Mr Eazi
49300,JayO
1660,melvitto
1410,Tems
2190,Wande Coal
92910,Brent Faiyaz
880,Wizkid
990,Costa Titch
820,melvitto
980,Ruger
1170,Patoranking
750,Crayon
1210,Kizz Daniel
1350,Burna Boy
1040,Wande Coal
620,Ruger
950,Highlyy
870,melvitto
930,ChopLife SoundSystem
690,Oxlade
910,Ruger
890,Lojay
660,Asake
1050,Bad Boy Timz
112860,Asake
730,Bad Boy Timz
1220,Majeeed
800,Pheelz
1020,Victony
280,Soundz
192490,Victony
800,Soundz
640,SPINALL
890,Kizz Daniel
140,Kizz Daniel
500,kouz1
175050,SPINALL
1550,Mariah Carey
241106,Mariah Carey
130973,Bobby Helms
186230,Michael Bublé
126266,Brenda Lee
13893,Frank Sinatra
1900,Elvis Presley
1070,Nat King Cole
1140,Frank Sinatra
14280,Andy Williams
8320,Bruce Springsteen
3430,Harry Simeone Chorale
1630,Band Aid
42120,Kelly Clarkson
18470,Frank Sinatra
4810,Dolly Parton
840,Dean Martin
1620,Johnny Mathis
1670,Michael Bublé
12910,Frank Sinatra
134520,Justin Bieber
74690,Michael Bublé
6750,Johnny Mathis
18120,Tony Bennett
101190,Eagles
8200,Dean Martin
16580,Harry Simeone Chorale
240215,Babyboy AV
66467,Babyboy AV
201025,Midas the Jagaban
148000,Victony
183056,Omah Lay
21557,Kelvyn Boy
19580,Harley
6570,SPINALL
4400,Babyboy AV
147580,Oxlade
153876,Tiwa Savage
7802,Lojay
1330,Victony
69380,Babyboy AV
2760,Yarden
1670,Timaya
870,Ayra Starr
1970,Korede Bello
910,Babyboy AV
1300,Victony
1690,Wande Coal
820,Ruger
1500,June Freedom
770,Ayra Starr
1890,Babyboy AV
1240,Victony
800,Wande Coal
1710,JayO
590,Babyboy AV
1700,Ruger
880,Mavins
620,Mr Eazi
133030,Mavins
860,Mr Eazi
520,Victony
760,1da Banton
1770,Babyboy AV
0,Ruger
40,melvitto
420,SPINALL
880,Magixx
600,Babyboy AV
560,Ayra Starr
370,Victony
930,Brent Faiyaz
97140,Babyboy AV
219500,Victony
79790,Midas the Jagaban
27510,Rema
166190,Sauti Sol
1710,Korede Bello
222030,Sauti Sol
3810,Mor8prod
17690,20Ty Remix
58350,Mor8prod
800,Sauti Sol
188629,Babyboy AV
22090,Midas the Jagaban
3290,Victony
112522,Victony
65380,Victony
256840,D'banj
12679,Olakira
208252,Bracket
5140,Bracket
1920,R2Bees
143800,P-Square
36070,P-Square
1030,P-Square
360,P-Square
41020,P-Square
2810,P-Square
81420,P-Square
1090,P-Square
251220,Tiwa Savage
231750,Doja Cat
8959,RAYE
4680,Doja Cat
1070,Doja Cat
610,Doja Cat
10070,Post Malone
32670,Doja Cat
231750,Doja Cat
192840,Post Malone
10679,Doja Cat
780,Doja Cat
800,Post Malone
160110,Doja Cat
24032,Doja Cat
188629,Babyboy AV
201025,Midas the Jagaban
54145,Victony
262736,Wizkid
216242,Wizkid
187609,Burna Boy
340846,Musa Keys
220863,DJ Maphorisa
7500,Doja Cat
100950,Doja Cat
207317,Bracket
190256,Fireboy DML
169844,P-Square
1290,Jeif Annie
18910,Tiwa Savage
175215,Omah Lay
159464,CKay
710,Asake
1080,LADIPOE
910,Kizz Daniel
1090,Burna Boy
850,Tems
1020,Tiwa Savage
1120,Jeif Annie
4713,Omah Lay
189930,Babyboy AV
201025,Midas the Jagaban
122918,Babyboy AV
219500,Victony
204750,Rema
136820,Wande Coal
147580,Oxlade
47570,Omah Lay
1170,Babyboy AV
185454,SPINALL
179775,Rema
112330,Tiwa Savage
193259,Bad Bunny
178567,Bad Bunny
840,Bad Bunny
258298,Bad Bunny
2843,Bad Bunny
137276,Bad Bunny
34435,Bad Bunny
766,J Balvin
65015,Bad Bunny
192600,Daddy Yankee
245939,Bad Bunny
0,Daddy Yankee
198773,Don Omar
243413,Enrique Iglesias
29850,Don Omar
1927,Bad Bunny
25962,Bad Bunny
4117,Bad Bunny
243716,Bad Bunny
7879,Bad Bunny
1322,Bad Bunny
258298,Bad Bunny
178567,Bad Bunny
258298,Bad Bunny
80444,Bad Bunny
1408,Ñengo Flow
1066,Bad Bunny
682,Bad Bunny
1002,Bad Bunny
1066,Bad Bunny
725,Bad Bunny
895,Bad Bunny
511,Bad Bunny
511,Bad Bunny
640,Bad Bunny
554,J Balvin
831,Bad Bunny
448,Bad Bunny
576,Bad Bunny
7360,Bad Bunny
9877,Bad Bunny
178567,Bad Bunny
205090,Bad Bunny
258298,Bad Bunny
194563,Grupo Frontera
208125,Eladio Carrion
255693,Arcángel
243716,Bad Bunny
227013,Ñengo Flow
205090,Bad Bunny
213061,Bad Bunny
173119,Bad Bunny
258298,Bad Bunny
231704,Bad Bunny
232131,Tainy
208615,Bad Bunny
311726,Ozuna
79003,Rauw Alejandro
1480,Rauw Alejandro
3570,Rauw Alejandro
217060,P-Square
40285,CKay
267859,Ammara Brown
330842,DJ Vetkuk
43363,Winky D
149098,Ruger
224655,Ruger
153946,Omah Lay
198461,Fireboy DML
138296,Fully Focus
950,Pheelz
830,Timaya
940,Asake
1160,Victony
2830,Omah Lay
740,Davido
750,Ruger
164381,Rema
588,Fireboy DML
490,Kizz Daniel
660,Omah Lay
560,Ruger
186299,Adekunle Gold
6530,Babyboy AV
750,Adekunle Gold
183470,Babyboy AV
175000,Victony
284836,Victony
100854,Omah Lay
2240,Rema
9392,Omah Lay
93355,Ammara Brown
7801,DJ Vetkuk
41749,Mgarimbe
17194,Uncle Waffles
255640,DJ Maphorisa
169800,Babyboy AV
990,Asake
167720,Fireboy DML
940,Olakira
810,Joeboy
630,Burna Boy
153876,Tiwa Savage
2723,Spyro
860,Fireboy DML
61520,Ruger
213473,Chike
620,Joeboy
226,Burna Boy
830,Lojay
158400,Joeboy
14509,Lojay
1400,Ruger
2990,Fireboy DML
165260,Pheelz
4160,Costa Titch
30,Asake
87040,Adekunle Gold
119190,Ruger
177914,Fireboy DML
1730,Kizz Daniel
1570,Wande Coal
1400,Iyanya
2470,Ruger
10420,Victony
1020,Fireboy DML
470,Victony
850,Asake
174117,Adekunle Gold
132912,Pheelz
69,Kizz Daniel
1970,Ruger
64003,uLazi
88892,Kizz Daniel
1070,Ruger
960,Fireboy DML
1140,Fireboy DML
147580,Oxlade
153103,Asake
166699,Rotimi
6356,Zum
172990,Omah Lay
1600,Olamide
5020,Ric Hassani
960,Olakira
1270,Lojay
1410,Tayc
790,Victony
1450,Magixx
1250,Ayra Starr
112740,Camidoh
97600,Fireboy DML
121830,Tayc
4980,Fave
520,Fave
201600,Gyakie
76459,Kizz Daniel
130180,Adekunle Gold
6710,Bnxn
45240,Victony
58890,Mavins
79710,melvitto
143806,melvitto
154512,Davido
184000,Mayorkun
174587,Adekunle Gold
216058,Runtown
211875,Spyro
18198,Crayon
213210,melvitto
3650,LADIPOE
90440,Lojay
143690,Wizkid
1300,Asake
3060,Davido
880,Tems
2620,Khaid
175987,Adekunle Gold
101212,Chris Brown
1690,Asake
2970,Davido
1090,Bad Boy Timz
840,Babyboy AV
88980,1da Banton
1790,Tiwa Savage
1120,Wizkid
940,Mayorkun
62650,Wizkid
890,Davido
1310,Mayorkun
165000,Mayorkun
24540,Davido
104960,JZyNo
447350,Mariah Carey
13440,Michael Bublé
116500,Wham!
1150,Wham!
124850,Mariah Carey
69280,Sia
77010,Pentatonix
87600,Justin Bieber
129030,Bobby Helms
1050,Ariana Grande
1390,Michael Bublé
1200,Mykola Dmytrovych Leontovych
1020,Kelly Clarkson
74540,Brenda Lee
1540,Andy Williams
65230,Michael Bublé
31410,José Feliciano
1140,Wham!
1050,Mariah Carey
1250,John Williams
1130,Sia
1180,Dean Martin
41880,Jonas Brothers
2990,Ed Sheeran
2100,Band Aid
1530,Mariah Carey
3670,Pentatonix
231600,Mariah Carey
8250,Mariah Carey
230870,Ammara Brown
9919,DJ Vetkuk
114680,Cat Burns
130940,ArrDee
1020,Cat Burns
1720,Cat Burns
67310,Cat Burns
81530,Cat Burns
110590,Cat Burns
46850,Cat Burns
1110,sped up + slowed
740,Mahalia
1020,Cat Burns
66470,Cat Burns
1550,Cat Burns
1300,Cat Burns
1520,Cat Burns
7407,Cat Burns
25393,Cat Burns
7317,SPINALL
84760,Oxlade
62818,Oxlade
179775,Rema
149786,Libianca
1460,Omah Lay
1230,Ayra Starr
250,Oxlade
124180,Ruger
750,Wizkid
600,Burna Boy
1330,Stormzy
680,Ice Prince
60790,Stormzy
2200,Ice Prince
219668,Rema
27520,SPINALL
157925,SPINALL
176134,Kizz Daniel
173329,Omah Lay
175821,2Point1
228356,Musa Keys
81815,uLazi
53760,Burna Boy
412583,Mellow & Sleazy
30231,Shaunmusiq
480016,Lady Amar
351640,Soa Mattrix
306833,Harrycane
159480,Sam Deep
3041,Kabza De Small
230870,Ammara Brown
221123,DJ Vetkuk
308543,Wanitwa Mos
232033,9umba
2100,Kabza De Small
91460,Daliwonga
1330,Uncle Waffles
540,Kabza De Small
231574,Uncle Waffles
12007,Pcee
1410,Uncle Waffles
850,Uncle Waffles
2740,Nasty C
128950,Nasty C
1440,Nasty C
166857,Nasty C
177027,Nasty C
137806,Nasty C
48153,Nasty C
19730,Nasty C
1910,Nasty C
224065,Nasty C
30304,Nasty C
2280,Nasty C
45690,Nasty C
37380,Nasty C
204390,Nasty C
1210,Zack Tabudlo
1750,Nasty C
860,Nasty C
840,Nasty C
83960,Major Lazer
810,J. Cole
3391,J. Cole
4430,J. Cole
25330,J. Cole
10880,J. Cole
1020,J. Cole
1620,J. Cole
1320,J. Cole
3070,J. Cole
9680,J. Cole
1510,J. Cole
900,J. Cole
4020,J. Cole
109410,J. Cole
45910,Bad Bunny
700,Grupo Frontera
940,Travis Scott
194563,Grupo Frontera
163576,Travis Scott
1260,Tainy
178567,Bad Bunny
18462,Eladio Carrion
272632,Bad Bunny
243716,Bad Bunny
127050,Bad Bunny
1330,Arcángel
194563,Grupo Frontera
3506,Arcángel
15910,Ñengo Flow
187830,Bad Bunny
1170,Bad Bunny
1290,Bad Bunny
940,Bad Bunny
910,Bad Bunny
990,J Balvin
810,Bad Bunny
990,Bad Bunny
770,Bad Bunny
650,Bad Bunny
1030,Bad Bunny
920,Jhayco
880,Bad Bunny
920,Bad Bunny
1120,Tainy
560,Bad Bunny
690,Bad Bunny
970,Bad Bunny
550,Bad Bunny
990,Bad Bunny
680,Bad Bunny
910,Bad Bunny
940,Bad Bunny
680,Bad Bunny
1140,Bad Bunny
159780,Nio Garcia
1040,Bad Bunny
990,Jhayco
690,Ozuna
700,Bad Bunny
430,Bad Bunny
870,Bad Bunny
770,Bad Bunny
24120,Bad Bunny
314150,Nasty C
20549,Zack Tabudlo
970,Nasty C
930,Nasty C
700,Nasty C
139458,Major Lazer
214750,AKA
1900,Bella Shmurda
218079,Nasty C
57350,Nasty C
3770,Nasty C
9830,Nasty C
1330,Tellaman
130323,Nasty C
3206,Nasty C
1410,Select Play
1480,Nasty C
83563,Nasty C
77973,Nasty C
7720,SZA
153946,SZA
14263,SZA
730,SZA
1180,SZA
1120,SZA
1130,SZA
201800,SZA
32730,SZA
0,SZA
20430,SZA
197182,Ella Mai
185461,Rotimi
5926,Daniel Caesar
76578,melvitto
1790,Ella Mai
5210,Ne-Yo
218426,Bracket
156083,Wande Coal
44069,Maleek Berry
3220,Bracket
296815,Mega
216755,Mega
17048,Sinéad Harnett
780,Mega
171095,Mega
114794,Mega
216755,Mega
13334,Sinéad Harnett
710,Fireboy DML
1030,Rotimi
780,Rotimi
460,Fave
169844,Fave
151791,Mega
5078,FACESOUL
170515,Mega
169433,Mega
5601,Full Crate
23400,Wild Rivers
218426,Bracket
186299,Adekunle Gold
2563,Wande Coal
2030,Bracket
1390,Omah Lay
266903,Mavins
174916,Toofan
168920,Lojay
73680,Ruger
106230,Adekunle Gold
1130,Olakira
1410,Victony
55134,Sauti Sol
202660,Tyler ICU
2100,Myztro
102860,2Point1
1070,Pabi Cooper
96781,Aymos
6770,Kabza De Small
20870,KayGee DaKing
10450,KayGee DaKing
282199,Vusinator
4270,Cat Burns
80530,Cat Burns
184791,Libianca
169377,RAYE
147580,Oxlade
219500,Victony
148672,JZyNo
69906,Olamide
144446,Wande Coal
183056,Omah Lay
126206,Victor Thompson
155293,Pheelz
2310,Cat Burns
102728,Libianca
145440,Cat Burns
215000,Cat Burns
3430,Cat Burns
57160,Cat Burns
1812,Cat Burns
2860,Cat Burns
1350,Cat Burns
960,Sam Smith
15830,Cat Burns
1210,Sam Smith
158598,ArrDee
73644,Cat Burns
3060,Nasty C
280824,Major Lazer
75935,AKA
218079,Nasty C
148250,Nasty C
840,Nasty C
750,Nasty C
1080,Tellaman
130323,Nasty C
34566,Nasty C
1380,Select Play
3080,Nasty C
224065,Nasty C
5924,Nasty C
1390,Nasty C
1050,Audiomarc
148709,Nasty C
95720,Nasty C
910,Nasty C
1170,Nasty C
177226,Nasty C
143376,Nasty C
166857,Nasty C
21470,Nasty C
183056,Omah Lay
219500,Victony
147580,Oxlade
148672,JZyNo
153946,Omah Lay
171764,Olamide
153103,Asake
126206,Victor Thompson
188629,Babyboy AV
3949,Pheelz
170,Ruger
21013,Omah Lay
247299,melvitto
210000,Asake
106799,Libianca
184633,Libianca
175215,Omah Lay
114631,Pheelz
204750,Rema
159123,Burna Boy
3816,DELE
12840,Asake
1810,Omah Lay
640,Lojay
168741,Omah Lay
770,Ruger
74062,Lojay
870,Burna Boy
0,Davido
0,Wizkid
0,Bnxn
0,Wizkid
0,Bnxn
138652,Omah Lay
166135,Ayra Starr
62610,Ruger
198860,Ruger
153876,Tiwa Savage
13924,Chop Daily
6520,Jerry K
1480,Omah Lay
0,Ayra Starr
129090,Omah Lay
750,Ayra Starr
450,Burna Boy
2070,Asake
73486,Kizz Daniel
1380,Omah Lay
690,Yarden
910,Spyro
630,Minz
130580,Wizkid
1190,Omah Lay
980,Magixx
1840,KiDi
106700,Joeboy
1420,Joeboy
700,Burna Boy
630,Omah Lay
610,Hannymoon
590,Victony
610,Libianca
182857,Victony
20920,Libianca
940,Asake
820,melvitto
740,Ria Sean
660,JayO
550,Chop Daily
680,Wande Coal
640,Omah Lay
600,melvitto
750,Asake
8120,melvitto
800,Asake
740,Lojay
610,Costa Titch
730,Victony
550,Kizz Daniel
500,Asake
570,Chop Daily
520,Omah Lay
470,KCee
430,Victony
450,Victor Thompson
410,Kid AlpHa
420,Kizz Daniel
370,Gyakie
340,Omah Lay
410,Asake
410,Young Jonn
420,Omah Lay
260,Timaya
210,Victony
360,Ayra Starr
410,Fave
490,Omah Lay
360,L.A.X
200,Victony
410,Iyanya
750,Jipo
580,Fave
500,Omah Lay
940,Burna Boy
660,Bnxn
540,Cheque
560,Victony
450,Omah Lay
50264,Victony
411000,Hillsong UNITED
6280,Hillsong UNITED
2550,Matt Cornett
11660,Joshua Bassett
126800,Mega
170515,Mega
76796,Mega
155721,Mega
169433,Mega
196731,Mega
18703,Mega
25770,Mega
1860,Mega
5390,Mega
9970,Mega
219500,Victony
201025,Midas the Jagaban
183056,Omah Lay
179775,Rema
147580,Oxlade
57444,Jipo
130958,Wande Coal
280,JZyNo
740,Babyboy AV
148672,JZyNo
188629,Babyboy AV
126206,Victor Thompson
182857,Victony
100673,Gunna
234986,Frida Touray
927,Ley Line
160558,Mega
163373,Frida Touray
101475,Amber Mark
15470,Oshima Brothers
1080,Emily James
1320,Mega
1250,Frida Touray
820,Hajaj
820,Cleo Sol
930,Andrea von Kampen
990,Jordyn with a Why
690,Mega
950,Frida Touray
850,Lily Moore
960,David O'Dowda
12670,Lily Moore
99630,J. Cole
136530,Mariah Carey
170090,Tebza De DJ
1220,Asake
860,Q-Mark
1240,King Monada
900,Davido
122120,Q-Mark
1100,Davido
780,uLazi
1280,Lady Amar
4320,uLazi
940,Lady Amar
740,King Promise
1210,Asake
1010,KCee
1010,Harmonize
1120,Tebza De DJ
112300,2Point1
1250,Big Nuz
1710,ChopLife SoundSystem
2120,Professor
1310,Tebza De DJ
123310,Major Keys
16392,
12027,
186299,Adekunle Gold
147363,Omah Lay
8910,Major Keys
3740,Gunna
109750,Nicki Minaj
272373,RAYE
89486,Gunna
67070,Central Cee
59707,P-Square
229040,Tebza De DJ
710,Asake
940,King Monada
610,Q-Mark
900,Davido
550,Lady Amar
540,uLazi
1020,Asake
570,King Promise
340,KCee
510,Harmonize
840,Tebza De DJ
620,2Point1
249533,K.O
18526,ChopLife SoundSystem
1050,Professor
900,Tebza De DJ
1280,Major Keys
980,Big Nuz
640,Aymos
840,S'Villa
2040,Daii Kallit Laaitie
4670,Daii Kallit Laaitie
349547,S'Villa
1480,Tebza De DJ
1070,DJ Nomza The King
5600,Sam Deep
1500,Naka
228326,Felo Le Tee
1210,Kelly Khumalo
930,Tebza De DJ
1350,Mac lopez
680,Khanyisa
130540,Casswell P
8950,Niniola
1280,Harrycane
5570,Didablk
3860,Tebza De DJ
1330,Shallipopi
294650,Mas Musiq
307268,Wanitwa Mos
68731,Asake
2190,Romeo Makota
2990,Kgotso
1130,DJ Nomza The King
1720,Tebza De DJ
970,Kaylow
304070,Myztro
1130,Davido
2290,Lejwe La Motheo Artists Development
1120,banana ba khang
1500,DJ Nomza The King
720,King Promise
1240,Tebza De DJ
940,MÖRDA
970,Tebza De DJ
2130,Jux
900,Pleasure
860,HBK Live Act
1380,Olamide
800,Yo Maps
1470,Peta Teanet
334279,Focalistic
279983,Yumbs
22367,Tebza De DJ
1610,Korra Obidi
1600,Sykes
1940,LUH KAYO
1560,Yo Maps
1460,Elvirgo
10830,Costa Titch
3800,Lwah Ndlunkulu
1430,TeraphoniQue
283480,Mthandazo Gatya
1130,Tebza De DJ
4330,Tom London
930,Harmonize
940,DJ Nomza The King
1120,King Monada
750,DJ Tech
1030,Zulu Mkhathini
730,Julian King
1000,Azana
1250,Iinkonjane ZooFaku
0,Lwah Ndlunkulu
2950,Dr Dope
1020,Deejaykgosi
2420,Aymos
2650,Russell Zuma
1190,Y Celeb
1680,Triple M
1230,Myztro
240,Onesimus
75590,Myztro
910,Onesimus
670,Nomfundo Moh
720,Kenny Wonder
970,Joe Shirimani Na Vana va Ndoda
790,Dj Karri
270,Ndlu Nkulu
370,Murumba Pitch
740,INNOVATIVE DJz
1000,Q Twins
350,Dj Tpz
2170,Azana
185600,Ethnix Namibia
185730,Ethnix Namibia
127858,Ethnix Namibia
1130,Ethnix Namibia
890,Jeiyo
820,Jeiyo
1370,Young T WokOngha
169890,Gazza
9500,Gazza
181047,DJ Vuyo
6434,Amazonkies
182282,DJ Vuyo
45407,Amazonkies
240840,DJ Spuzza
1280,Kp Illest
1040,Dj Castro
1110,Dj Castro
3070,Nally
69780,Young T WokOngha
1330,DjShoza
4320,K.K.
3710,Amazonkies
2800,MUSHE
1350,Lioness
3150,Kp Illest
149660,Manxebe
103610,TopCheri
86250,King Elegant
12519,King Elegant
1100,King Elegant
880,Vikta Juiceboy
3310,Locosounds
2840,Locosounds
1330,Locosounds
3200,ML
1030,TopCheri
3100,TopCheri
8530,TopCheri
185870,PDK
1330,Ethnix Namibia
5090,Voster
2410,Skrypt
960,TKB NAMIBIA
1560,Vikta Juiceboy
211526,Yeezir
132213,Dj Castro
1160,TopCheri
1220,Leather Mein
5420,Newturn
2910,Manxebe
5240,Exit
4040,King Elegant
4250,Big Ben
6520,Ethnix Namibia
1600,Ethnix Namibia
102480,Yeezir
3580,Tswazis
2150,Tswazis
2210,Ethnix Namibia
107070,The Dogg
140720,TopCheri
1820,PDK
115650,DJ Vuyo
2580,King Elegant
710,Ethnix Namibia
3130,The Dogg
1800,Vee Mampeezy
161630,PDK
43690,Manxebe
202570,TopCheri
1230,Ethnix Namibia
830,Vinchenzo
810,Vee Mampeezy
1210,PDK
4040,Dj Kboz
2520,Miss Rose
1320,Yeezir
790,Ethnix Namibia
1520,Onesimus
90100,PDK
10020,Guilhermina Guilherme
1670,Dj Tpz
1340,Razie Kay
9640,Gazza
5500,Vee Mampeezy
1010,Ethnix Namibia
870,PDK
1200,TopCheri
1060,The Dogg
1200,Jah Prayzah
2370,DJ Vuyo
185070,Salma Sky
7600,PDK
3500,TopCheri
1440,Young T WokOngha
3270,Locosounds
1200,Ethnix Namibia
302900,One Blood Namibia
2280,Gazza
4250,The Dogg
3060,Biodizzy
1190,Dj Castro
790,Ethnix Namibia
760,Razie Kay
172010,One Blood Namibia
1030,The Dogg
1780,Big Ben
1820,Junox
4000,Exit
1180,Dj Tpz
134530,Gazza
1480,Ethnix Namibia
1050,Yeezir
700,DJ Spuzza
164770,Yeezir
1010,DJ Spuzza
1020,Exit
1380,Guilhermina Guilherme
1270,PDK
810,The Dogg
